"","doc_id","sentence_id","entity","entity_type"
"668","text15",9,"Cuomo","PERSON"
"669","text15",9,"1988","DATE"
"670","text15",9,"Democratic","NORP"
"671","text15",9,"Democrats","NORP"
"672","text15",10,"Rescuing_Roosevelt","PERSON"
"673","text15",11,"Democrats","NORP"
"674","text15",11,"Reagan","PERSON"
"675","text15",11,"Republicans","NORP"
"676","text15",12,"Roosevelt","PERSON"
"677","text15",14,"Roosevelt","PERSON"
"678","text15",15,"Democratic","NORP"
"679","text15",15,"Reagan","PERSON"
"680","text15",18,"Cuomo","PERSON"
"681","text15",19,"Franklin_Roosevelt","PERSON"
"682","text15",19,"American","NORP"
"683","text15",20,"Ronald_Reagan","PERSON"
"684","text15",20,"Jimmy_Carter","PERSON"
"685","text15",21,"American","NORP"
"686","text15",23,"Cuomo","PERSON"
"687","text15",23,"New_York","GPE"
"688","text15",23,"the_last_four_years_employment","DATE"
"689","text15",24,"Reagan","PERSON"
"690","text15",25,"Reagan","PERSON"
"691","text15",26,"Mario_Cuomo","PERSON"
"692","text15",26,"New_Yorkers","NORP"
"693","text15",27,"1988","DATE"
"694","text16",3,"New_York_City_'s","GPE"
"695","text16",3,"Mario_Cuomo","PERSON"
"696","text16",3,"Dec._19","DATE"
"697","text16",5,"the_Moreland_Act","LAW"
"698","text16",6,"Legislature","ORG"
"699","text16",8,"Cuomo","PERSON"
"700","text16",9,"Aug._21_,_1930","DATE"
"701","text16",9,"Franklin_D._Roosevelt","PERSON"
"702","text16",9,"the_Appellate_Division_of_the_First_Judicial_Department","ORG"
"703","text16",10,"The_Appellate_Division","ORG"
"704","text16",10,"Samuel_Seabury","PERSON"
"705","text16",11,"Cuomo","PERSON"
"706","text16",11,"Roosevelt","PERSON"
"707","text16",11,"the_Appellate_Division","ORG"
"708","text16",12,"New_York_City","GPE"
"709","text16",13,"the_Appellate_Court","ORG"
"710","text16",13,"Cuomo","PERSON"
"711","text16",13,"Koch","PERSON"
"712","text16",15,"Corona","PERSON"
"713","text16",15,"Queens","GPE"
"714","text16",15,"Dec._22_,_1986","DATE"
"715","text17",2,"C._Aquino","PERSON"
"716","text17",2,"this_weekend","DATE"
"717","text17",2,"one_year","DATE"
"718","text17",2,"Ferdinand_E._Marcos","PERSON"
"719","text17",4,"Corazon_C._Aquino","PERSON"
"720","text17",4,"this_weekend","DATE"
"721","text17",4,"one_year","DATE"
"722","text17",4,"Ferdinand_E._Marcos","PERSON"
"723","text17",5,"Corazon_C._Aquino","PERSON"
"724","text17",5,"this_weekend","DATE"
"725","text17",5,"one_year","DATE"
"726","text17",5,"Ferdinand_E._Marcos","PERSON"
"727","text17",6,"last_year_'s","DATE"
"728","text17",6,"pro_-_Marcos","PERSON"
"729","text17",8,"Feb._2","DATE"
"730","text17",8,"Aquino","PERSON"
"731","text17",9,"Juan_Ponce_Enrile","PERSON"
"732","text17",9,"a_year_ago","DATE"
"733","text17",9,"Marcos","PERSON"
"734","text17",10,"Aquino","PERSON"
"735","text17",10,"Defense","ORG"
"736","text17",10,"November","DATE"
"737","text17",11,"Aquino","PERSON"
"738","text17",11,"this_weekend","DATE"
"739","text17",12,"Zamboanga_City","GPE"
"740","text17",12,"Mindanao","GPE"
"741","text17",12,"Marcos","PERSON"
"742","text17",12,"Marcos","PERSON"
"743","text17",12,"two_weeks","DATE"
"744","text17",13,"Aquino","PERSON"
"745","text17",13,"Enrile","PERSON"
"746","text17",16,"Marcos","PERSON"
"747","text17",16,"one","CARDINAL"
"748","text17",16,"this_weekend","DATE"
"749","text17",17,"first_leftist_party","ORG"
"750","text17",17,"the_Party_of_the_Nation","ORG"
"751","text17",21,"Teodoro_Benigno","PERSON"
"752","text17",21,"at_least_65_percent","PERCENT"
"753","text17",22,"Aquino","PERSON"
"754","text17",22,"each_weekend_this_month","DATE"
"755","text17",26,"Aquino","PERSON"
"756","text17",26,"Saturday","DATE"
"757","text17",26,"Luzon","LOC"
"758","text17",26,"Bicol","GPE"
"759","text17",26,"last_February","DATE"
"760","text17",27,"last_year","DATE"
"761","text17",28,"a_year_ago","DATE"
"762","text17",28,"thousands","CARDINAL"
"763","text17",28,"hours","TIME"
"764","text17",29,"Cory","ORG"
"765","text17",29,"Cory","ORG"
"766","text17",29,"Marcos","PERSON"
"767","text17",30,"This_weekend","DATE"
"768","text17",30,"Aquino","PERSON"
"769","text17",30,"her_months","DATE"
"770","text17",30,"Marcos","PERSON"
"771","text17",31,"Legaspi","PERSON"
"772","text17",31,"33_percent","PERCENT"
"773","text17",31,"2.4_billion","CARDINAL"
"774","text17",31,"$_120_million","MONEY"
"775","text17",31,"this_year","DATE"
"776","text17",32,"Government","ORG"
"777","text17",32,"February","DATE"
"778","text17",38,"A_Vote_'_for_Our_Children_'_On_stage","WORK"
"779","text17",38,"Aquino","PERSON"
"780","text17",38,"Benigno","PERSON"
"781","text17",38,"1983","DATE"
"782","text17",38,"Marcos","PERSON"
"783","text17",39,"six_-_year","DATE"
"784","text17",39,"1992","DATE"
"785","text17",43,"democratic","NORP"
"786","text17",43,"two","CARDINAL"
"787","text18",2,"Beijing_University","ORG"
"788","text18",2,"today","DATE"
"789","text18",2,"Chinese","NORP"
"790","text18",2,"Deng_Xiaoping","PERSON"
"791","text18",2,"the_Beijing_Daily","ORG"
"792","text18",4,"Beijing_University","ORG"
"793","text18",4,"today","DATE"
"794","text18",4,"Chinese","NORP"
"795","text18",4,"Deng_Xiaoping","PERSON"
"796","text18",4,"the_Beijing_Daily","ORG"
"797","text18",5,"Beijing_University","ORG"
"798","text18",5,"today","DATE"
"799","text18",5,"Chinese","NORP"
"800","text18",5,"Deng_Xiaoping","PERSON"
"801","text18",5,"the_Beijing_Daily","ORG"
"802","text18",6,"at_least_three","CARDINAL"
"803","text18",6,"four","CARDINAL"
"804","text18",6,"Deng","PERSON"
"805","text18",7,"Saturday","DATE"
"806","text18",8,"Deng","PERSON"
"807","text18",8,"Guo_Jichuan","PERSON"
"808","text18",10,"Reply","ORG"
"809","text18",11,"Deng","PERSON"
"810","text18",11,"10_days","DATE"
"811","text18",12,"last_week","DATE"
"812","text18",13,"Thousands","CARDINAL"
"813","text18",13,"nine_miles","QUANTITY"
"814","text18",13,"Tian_An_Men_Square","FAC"
"815","text18",13,"Friday","DATE"
"816","text18",13,"at_least_24","CARDINAL"
"817","text18",13,"the_day_before","DATE"
"818","text18",15,"at_least_12","CARDINAL"
"819","text18",15,"China","GPE"
"820","text18",16,"Deng","PERSON"
"821","text18",16,"Politburo","ORG"
"822","text18",16,"Communist_Party","ORG"
"823","text19",2,"Claire_Shulman","PERSON"
"824","text19",2,"Melvin","PERSON"
"825","text19",2,"yesterday","DATE"
"826","text19",2,"the_New_York_Hall_of_Science","FAC"
"827","text19",2,"-_Corona_Park","FAC"
"828","text19",3,"City_Council","ORG"
"829","text19",3,"Andrew_J._Stein","PERSON"
"830","text19",3,"Comptroller_Harrison_J._Goldin","PERSON"
"831","text19",3,"Koch","PERSON"
"832","text19",4,"Shulman","PERSON"
"833","text19",4,"Borough","GPE"
"834","text19",4,"March","DATE"
"835","text19",4,"the_remaining_three_years","DATE"
"836","text19",4,"Donald_R._LEAD","PERSON"
"837","text19",5,"Claire_Shulman","PERSON"
"838","text19",5,"Melvin","PERSON"
"839","text19",5,"yesterday","DATE"
"840","text19",5,"the_New_York_Hall_of_Science","FAC"
"841","text19",5,"-_Corona_Park","FAC"
"842","text19",6,"City_Council","ORG"
"843","text19",6,"Andrew_J._Stein","PERSON"
"844","text19",6,"Comptroller_Harrison_J._Goldin","PERSON"
"845","text19",6,"Koch","PERSON"
"846","text19",7,"Shulman","PERSON"
"847","text19",7,"Borough","GPE"
"848","text19",7,"March","DATE"
"849","text19",7,"the_remaining_three_years","DATE"
"850","text19",7,"Donald_R._Claire_Shulman","PERSON"
"851","text19",7,"Melvin","PERSON"
"852","text19",7,"yesterday","DATE"
"853","text19",7,"the_New_York_Hall_of_Science","FAC"
"854","text19",7,"-_Corona_Park","FAC"
"855","text19",8,"City_Council","ORG"
"856","text19",8,"Andrew_J._Stein","PERSON"
"857","text19",8,"Comptroller_Harrison_J._Goldin","PERSON"
"858","text19",8,"Koch","PERSON"
"859","text19",9,"Shulman","PERSON"
"860","text19",9,"Borough","GPE"
"861","text19",9,"March","DATE"
"862","text19",9,"the_remaining_three_years","DATE"
"863","text19",9,"Donald_R._Manes","PERSON"
"864","text19",10,"NYT","ORG"
"865","text19",10,"Dith_Pran","PERSON"
"866","text2",1,"Fifty_-_eight_days","DATE"
"867","text2",1,"New_York_State","GPE"
"868","text2",1,"Mario_Matthew_Cuomo","PERSON"
"869","text2",1,"today","DATE"
"870","text2",1,"second","ORDINAL"
"871","text2",3,"Fifty_-_eight_days","DATE"
"872","text2",3,"New_York_State","GPE"
"873","text2",3,"Mario_Matthew_Cuomo","PERSON"
"874","text2",3,"today","DATE"
"875","text2",3,"second","ORDINAL"
"876","text2",4,"Fifty_-_eight_days","DATE"
"877","text2",4,"New_York_State","GPE"
"878","text2",4,"Mario_Matthew_Cuomo","PERSON"
"879","text2",4,"today","DATE"
"880","text2",4,"second","ORDINAL"
"881","text2",6,"New_York","GPE"
"882","text2",7,"Cuomo","PERSON"
"883","text2",7,"seven","CARDINAL"
"884","text2",10,"the_last_four_years","DATE"
"885","text2",10,"New_York","GPE"
"886","text2",11,"Washington","GPE"
"887","text2",12,"only_a_day","DATE"
"888","text2",12,"Cuomo","PERSON"
"889","text2",12,"1988","DATE"
"890","text2",12,"Democratic","NORP"
"891","text2",12,"Washington","GPE"
"892","text2",13,"Washington","GPE"
"893","text2",15,"Fascism","PRODUCT"
"894","text2",20,"Beethoven","PERSON"
"895","text2",20,"Whitman","PERSON"
"896","text2",21,"two_-_hour","TIME"
"897","text2",21,"4,200","CARDINAL"
"898","text2",21,"the_Nelson_A._Rockefeller_Emprire_State_Plaza","FAC"
"899","text2",21,"Capitol","FAC"
"900","text2",22,"Beethoven","PERSON"
"901","text2",22,"'_I_Love_New_York_'_'","WORK"
"902","text2",23,"Walt_Whitman_'s","PERSON"
"903","text2",23,"'_A_Song_for_Occupation_'_'","WORK"
"904","text2",23,"William_Kennedy","PERSON"
"905","text2",23,"the_Pulitzer_Prize","WORK"
"906","text2",23,"Albany","GPE"
"907","text2",24,"One","CARDINAL"
"908","text2",24,"one","CARDINAL"
"909","text2",24,"three","CARDINAL"
"910","text2",25,"Stan_Lundine","PERSON"
"911","text2",25,"Robert_Abrams","PERSON"
"912","text2",25,"Edward_V._Regan","PERSON"
"913","text2",26,"1:30_P.M.","TIME"
"914","text2",26,"Cuomo","PERSON"
"915","text2",26,"second","ORDINAL"
"916","text2",26,"52d","DATE"
"917","text2",27,"Sol_Wachtler","PERSON"
"918","text2",28,"9:15_Wednesday_night","TIME"
"919","text2",28,"the_Executive_Mansion","FAC"
"920","text2",29,"Regan","PERSON"
"921","text2",29,"Abrams","PERSON"
"922","text2",29,"Lundine","PERSON"
"923","text2",29,"Cuomo","PERSON"
"924","text2",30,"Today","DATE"
"925","text2",30,"Cuomo","ORG"
"926","text2",31,"five_minutes","TIME"
"927","text2",31,"Cuomo","PERSON"
"928","text2",34,"recent_weeks","DATE"
"929","text2",35,"Matilda","ORG"
"930","text2",36,"Koch","PERSON"
"931","text2",37,"O'Rourke","PERSON"
"932","text2",38,"Cuomo","PERSON"
"933","text2",38,"Republican","NORP"
"934","text2",38,"November","DATE"
"935","text2",38,"Andrew_P._O'Rourke","PERSON"
"936","text2",38,"the_Westchester_County_Executive","ORG"
"937","text2",39,"Cuomo","PERSON"
"938","text2",39,"Franklin_D._Roosevelt","PERSON"
"939","text2",39,"Queens","GPE"
"940","text2",39,"the_Statue_of_Liberty","FAC"
"941","text2",41,"first","ORDINAL"
"942","text2",41,"Cuomo","PERSON"
"943","text2",41,"New_Yorkers","NORP"
"944","text2",42,"second","ORDINAL"
"945","text2",42,"first","ORDINAL"
"946","text2",42,"second","ORDINAL"
"947","text2",45,"Cuomo","PERSON"
"948","text2",45,"1983","DATE"
"949","text2",45,"four_years","DATE"
"950","text2",46,"four_years_later","DATE"
"951","text2",46,"nearly_18_million","CARDINAL"
"952","text2",48,"Cuomo","PERSON"
"953","text2",48,"two","CARDINAL"
"954","text2",56,"Lincoln","ORG"
"955","text2",56,"second","ORDINAL"
"956","text2",56,"1865","DATE"
"957","text2",57,"1861","DATE"
"958","text2",58,"Critical_of_Federal_Deficit_In","WORK"
"959","text2",59,"Cuomo","PERSON"
"960","text2",59,"Reagan","PERSON"
"961","text2",60,"the_last_year","DATE"
"962","text2",62,"millions","CARDINAL"
"963","text2",64,"America","GPE"
"964","text2",64,"Catholic","NORP"
"965","text2",65,"Emotional_Ending_In","WORK"
"966","text2",65,"the_Statue_of_Liberty","FAC"
"967","text2",66,"Lift","PERSON"
"968","text2",66,"Lady","PERSON"
"969","text20",2,"Claire_Shulman","PERSON"
"970","text20",2,"yesterday","DATE"
"971","text20",2,"Queens_Borough","GPE"
"972","text20",2,"the_last_year","DATE"
"973","text20",4,"Claire_Shulman","PERSON"
"974","text20",4,"yesterday","DATE"
"975","text20",4,"Queens_Borough","GPE"
"976","text20",4,"the_last_year","DATE"
"977","text20",5,"Claire_Shulman","PERSON"
"978","text20",5,"yesterday","DATE"
"979","text20",5,"Queens_Borough","GPE"
"980","text20",5,"the_last_year","DATE"
"981","text20",6,"Shulman","PERSON"
"982","text20",6,"Dec._20","DATE"
"983","text20",6,"Howard_Beach","GPE"
"984","text20",7,"Donald_R._Manes","PERSON"
"985","text20",7,"Shulman","PERSON"
"986","text20",7,"Koch","PERSON"
"987","text20",7,"Manes","PERSON"
"988","text20",8,"Manes","PERSON"
"989","text20",8,"last_Jan._10","DATE"
"990","text20",9,"March_13","DATE"
"991","text20",9,"one_day","DATE"
"992","text20",9,"Shulman","PERSON"
"993","text20",9,"Borough","GPE"
"994","text20",9,"Borough","GPE"
"995","text20",9,"the_City_Council","ORG"
"996","text20",10,"the_remaining_three_years","DATE"
"997","text20",10,"Manes","PERSON"
"998","text20",11,"the_past_year","DATE"
"999","text20",11,"Shulman","PERSON"
"1000","text20",11,"yesterday","DATE"
"1001","text20",12,"Queens","GPE"
"1002","text20",13,"About_700","CARDINAL"
"1003","text20",13,"the_New_York_Hall_of_Science","FAC"
"1004","text20",13,"Shulman","PERSON"
"1005","text20",13,"Bible","WORK"
"1006","text20",13,"Melvin","PERSON"
"1007","text20",14,"Shulman","PERSON"
"1008","text20",14,"60_years_old","DATE"
"1009","text20",14,"Lawrence_Shulman","PERSON"
"1010","text20",14,"Boston","GPE"
"1011","text20",14,"two","CARDINAL"
"1012","text20",14,"Ellen_Baker","PERSON"
"1013","text20",14,"the_National_Aeronautics_and_Space_Administration","ORG"
"1014","text20",14,"Kenneth","PERSON"
"1015","text20",14,"NASA","ORG"
"1016","text20",15,"Kim","PERSON"
"1017","text20",15,"California","GPE"
"1018","text20",16,"Koch","PERSON"
"1019","text20",17,"Claire","PERSON"
"1020","text20",18,"this_year","DATE"
"1021","text20",23,"Claire_Shulman","PERSON"
"1022","text20",23,"Borough","ORG"
"1023","text21",2,"Stephen_J._Solarz","PERSON"
"1024","text21",2,"Communist","NORP"
"1025","text21",2,"Sunday","DATE"
"1026","text21",2,"Philippines","GPE"
"1027","text21",2,"today","DATE"
"1028","text21",2,"one","CARDINAL"
"1029","text21",4,"Stephen_J._Solarz","PERSON"
"1030","text21",4,"Communist","NORP"
"1031","text21",4,"Sunday","DATE"
"1032","text21",4,"Philippines","GPE"
"1033","text21",4,"today","DATE"
"1034","text21",4,"one","CARDINAL"
"1035","text21",5,"Stephen_J._Solarz","PERSON"
"1036","text21",5,"Communist","NORP"
"1037","text21",5,"Sunday","DATE"
"1038","text21",5,"Philippines","GPE"
"1039","text21",5,"today","DATE"
"1040","text21",5,"one","CARDINAL"
"1041","text21",6,"Antonio_Zumel","PERSON"
"1042","text21",6,"Tuesday","DATE"
"1043","text21",6,"Solarz","PERSON"
"1044","text21",6,"two_hours","TIME"
"1045","text21",6,"Communist","NORP"
"1046","text21",7,"Solarz","PERSON"
"1047","text21",7,"Brooklyn","GPE"
"1048","text21",7,"Democrat","NORP"
"1049","text21",7,"the_House_Foreign_Relations","ORG"
"1050","text21",7,"Asian","NORP"
"1051","text21",7,"Pacific","LOC"
"1052","text21",7,"this_morning","TIME"
"1053","text21",7,"the_United_States_Embassy","ORG"
"1054","text21",10,"Zumel","PERSON"
"1055","text21",12,"Solarz","PERSON"
"1056","text21",12,"Philippine","NORP"
"1057","text21",15,"Solarz_Voices_Support","WORK"
"1058","text21",15,"Aquino","PERSON"
"1059","text21",16,"Solarz","PERSON"
"1060","text21",16,"Communists","NORP"
"1061","text21",17,"Tuesday","DATE"
"1062","text21",18,"two","CARDINAL"
"1063","text21",18,"recent_days","DATE"
"1064","text21",18,"first","ORDINAL"
"1065","text21",19,"Sunday","DATE"
"1066","text21",19,"Zumel","PERSON"
"1067","text21",19,"two","CARDINAL"
"1068","text21",20,"Communist","NORP"
"1069","text21",20,"the_National_Democratic_Front","ORG"
"1070","text21",20,"the_United_States","GPE"
"1071","text21",23,"Dec._10","DATE"
"1072","text21",24,"early_next_month","DATE"
"1073","text21",25,"the_United_States","GPE"
"1074","text21",25,"Philippines","GPE"
"1075","text21",26,"Solarz","PERSON"
"1076","text21",27,"the_United_States","GPE"
"1077","text21",27,"Philippine","NORP"
"1078","text21",27,"American","NORP"
"1079","text21",27,"Filipino","NORP"
"1080","text21",28,"the_United_States","GPE"
"1081","text21",28,"Philippines","GPE"
"1082","text21",29,"Solarz","PERSON"
"1083","text21",29,"Corazon_C._Aquino","PERSON"
"1084","text21",29,"the_United_States","GPE"
"1085","text21",30,"Marcos_Attacks_Aquino","PERSON"
"1086","text21",31,"Hawaiian","NORP"
"1087","text21",31,"Ferdinand_E._Marcos","PERSON"
"1088","text21",31,"Time_magazine_'s_'","ORG"
"1089","text21",32,"the_century","DATE"
"1090","text21",33,"Marcos","PERSON"
"1091","text21",33,"$_750_million","MONEY"
"1092","text21",33,"last_week","DATE"
"1093","text21",33,"the_United_States","GPE"
"1094","text21",35,"Marcos","PERSON"
"1095","text21",36,"the_Republic_of_the_Philippines","GPE"
"1096","text21",40,"Talks_With_Moslem_Insurgents","WORK"
"1097","text21",41,"two","CARDINAL"
"1098","text21",41,"Government","ORG"
"1099","text21",41,"today","DATE"
"1100","text21",41,"Saudi_Arabia","GPE"
"1101","text21",41,"Moslem","NORP"
"1102","text21",42,"the_Moro_National_Liberation_Front","ORG"
"1103","text21",42,"Mindanao","GPE"
"1104","text21",43,"Moslem","NORP"
"1105","text21",43,"Philippine","NORP"
"1106","text22",2,"Paul_Keating","PERSON"
"1107","text22",2,"Australia","GPE"
"1108","text22",2,"Treasurer","PERSON"
"1109","text22",2,"Parliament","ORG"
"1110","text22",5,"Paul_Keating","PERSON"
"1111","text22",5,"Australia","GPE"
"1112","text22",5,"Treasurer","PERSON"
"1113","text22",5,"Parliament","ORG"
"1114","text22",7,"Paul_Keating","PERSON"
"1115","text22",7,"Australia","GPE"
"1116","text22",7,"Treasurer","PERSON"
"1117","text22",7,"Parliament","ORG"
"1118","text22",9,"Keating","PERSON"
"1119","text22",10,"Keating","PERSON"
"1120","text22",10,"1984_-_85","DATE"
"1121","text22",10,"1985_-_86","DATE"
"1122","text22",10,"one","CARDINAL"
"1123","text22",10,"Australia","GPE"
"1124","text22",11,"Keating","PERSON"
"1125","text22",12,"Keating","PERSON"
"1126","text22",13,"Keating","PERSON"
"1127","text22",14,"Tom_Mockridge","PERSON"
"1128","text22",16,"The_Treasurer","WORK"
"1129","text22",16,"42_years_old","DATE"
"1130","text22",16,"age_14","DATE"
"1131","text22",17,"London","GPE"
"1132","text22",17,"Keating","PERSON"
"1133","text22",17,"the_Year_for_1984","DATE"
"1134","text22",18,"Federal_Teasurer","ORG"
"1135","text22",19,"Australia","GPE"
"1136","text22",19,"Keating","PERSON"
"1137","text22",19,"second","ORDINAL"
"1138","text22",19,"Bob_Hawke","PERSON"
"1139","text22",20,"Hawke","PERSON"
"1140","text22",20,"the_Labor_Party","ORG"
"1141","text22",21,"Keating","PERSON"
"1142","text22",21,"Australian","NORP"
"1143","text22",21,"Australia","GPE"
"1144","text22",24,"Keating","PERSON"
"1145","text22",24,"Christopher_Puplick","PERSON"
"1146","text22",24,"Liberal_Party","ORG"
"1147","text22",26,"Hawke","PERSON"
"1148","text22",26,"April_1988","DATE"
"1149","text22",26,"late_this_year","DATE"
"1150","text22",27,"Labor_Party","ORG"
"1151","text22",27,"two","CARDINAL"
"1152","text22",27,"the_Liberal_Party","ORG"
"1153","text22",27,"the_National_Party","ORG"
"1154","text22",28,"Mockridge","PERSON"
"1155","text22",28,"Treasurer","PERSON"
"1156","text22",30,"Last_May","DATE"
"1157","text22",30,"Australia","GPE"
"1158","text22",32,"Canberra","GPE"
"1159","text22",32,"Sydney","GPE"
"1160","text22",33,"Keating","PERSON"
"1161","text22",33,"Parliament","ORG"
